Sup;Conf;Lift;Conv;Chi2;Lapl;Leve;Jacc;Cosi;Phi;MI;WRA;Entp;Gini;Cons;Ant
0.2;1.0;2.076923076923077;  +oo   ;36.34615384615385;0.9655172413793104;0.10370370370370371;0.4153846153846154;0.6445033866354896;0.5188745216627708;1.0850246006316142;0.10370370370370373;0.17359277100858128;0.06721536351165969;L1>L2;A4=11
0.15555555555555556;1.0;2.076923076923077;  +oo   ;26.781376518218625;0.9565217391304348;0.08065843621399177;0.3230769230769231;0.5683985600588051;0.4453993340830444;1.5188839141292825;0.08065843621399178;0.12929365423261163;0.04952710995595988;L1>L2;A4=12
0.2074074074074074;0.9655172413793104;2.0053050397877987;15.037037037037058;34.66066870669994;0.9354838709677419;0.10397805212620027;0.42424242424242425;0.6449148155868302;0.5067007934903035;0.9191649102229454;0.10397805212620029;0.15233459575542563;0.06409837631071869;L1>L2;A1=2  &  A2=4
0.2222222222222222;0.9375;1.9471153846153848;8.296296296296298;34.93555291795583;0.9117647058823529;0.10809327846364883;0.44776119402985076;0.6577935144802719;0.5087060776778074;0.7590645614976882;0.10809327846364884;0.14805587289157013;0.06460672286813962;L1>L2;A3=8
0.2074074074074074;0.9032258064516129;1.8759305210918116;5.3580246913580245;28.669278147410903;0.8787878787878788;0.09684499314128944;0.4117647058823529;0.6237642870957582;0.46083079683779254;0.7500770678381492;0.09684499314128944;0.11798466793122375;0.05301842831711412;L1>L2;A1=2
0.3037037037037037;1.0;3.068181818181818;  +oo   ;121.78070599613154;0.9767441860465116;0.204718792866941;0.9318181818181818;0.9653072991634227;0.9497785550722064;0.8715958950184872;0.204718792866941;0.5328435446622848;0.19818521437118763;L2>L3, L1>L3;A4=13
0.21481481481481482;1.0;3.068181818181818;  +oo   ;76.38614922813035;0.967741935483871;0.14480109739369;0.6590909090909091;0.8118441408859888;0.7522122889289834;0.7196605904292691;0.14480109739369;0.31114044620324827;0.12431037606439421;L2>L3, L1>L3;A3=9
0.25925925925925924;0.7291666666666666;2.2372159090909087;2.4888888888888885;55.12619654052842;0.72;0.1433744855967078;0.6140350877192983;0.761589744806178;0.6390165855410224;0.337663957223866;0.1433744855967078;0.20924233136420126;0.0897120524100089;L2>L3, L1>L3;A1=3
0.35555555555555557;1.0;2.014925373134328;  +oo   ;75.59444158517756;0.98;0.17909465020576132;0.7164179104477612;0.8464147390303179;0.748303966685244;0.6706769522862571;0.17909465020576135;0.35487425089782826;0.13998202544818128;L1>L3;A1=3
0.3037037037037037;1.0;2.014925373134328;  +oo   ;59.76182915211179;0.9767441860465116;0.1529766803840878;0.6119402985074627;0.7822661302315618;0.6653421795899978;0.715755832526458;0.15297668038408782;0.2825073336679363;0.11066398155444646;L1>L3;A4=13
0.23703703703703705;1.0;2.014925373134328;  +oo   ;42.56774380524562;0.9705882352941176;0.11939643347050755;0.47761194029850745;0.6910947404650881;0.5615306053810398;0.9191488381725327;0.11939643347050756;0.20413174781089055;0.07882482986402439;L1>L3;A3=8
0.21481481481481482;1.0;2.014925373134328;  +oo   ;37.4852154322726;0.967741935483871;0.10820301783264746;0.43283582089552236;0.657902592254752;0.526942371100748;1.0406617625392285;0.10820301783264748;0.18075125691642058;0.06941325672283039;L1>L3;A3=9
0.14814814814814814;0.9523809523809523;1.9189765458422174;10.577777777777767;20.692976129964944;0.9130434782608695;0.07094650205761316;0.29411764705882354;0.5331911679747279;0.3915115638987014;1.5326545775742633;0.07094650205761316;0.0910782191074142;0.03831822354239511;L1>L3;A4=12
0.2074074074074074;1.0;3.0;  +oo   ;70.65420560747661;0.9666666666666667;0.13827160493827162;0.6222222222222222;0.7888106377466154;0.7234393450603225;0.7268284930406441;0.13827160493827162;0.2895127748967059;0.1163032191069574;L1>L2, L3>L2;A3=7
0.2;1.0;3.0;  +oo   ;67.5;0.9655172413793104;0.13333333333333336;0.6;0.7745966692414834;0.7071067811865476;0.7363769796936402;0.13333333333333336;0.27606520120176903;0.11111111111111105;L1>L2, L3>L2;A4=11
0.13333333333333333;0.8571428571428571;2.5714285714285716;4.666666666666666;30.704887218045112;0.8260869565217391;0.08148148148148149;0.375;0.5855400437691199;0.47691048323826607;0.6662606151927473;0.08148148148148147;0.1104588786950838;0.05054302422723467;L1>L2, L3>L2;A4=12
0.34074074074074073;1.0;1.985294117647059;  +oo   ;68.7491738268341;0.9791666666666666;0.16910836762688616;0.6764705882352942;0.8224783208299743;0.7136197443022653;0.6771554013609468;0.16910836762688616;0.3244434681847055;0.12730629922473458;L3>L1;A4=10
0.34074074074074073;1.0;1.985294117647059;  +oo   ;68.7491738268341;0.9791666666666666;0.16910836762688616;0.6764705882352942;0.8224783208299743;0.7136197443022653;0.6771554013609468;0.16910836762688616;0.3244434681847055;0.12730629922473458;L3>L1;A3=6
0.4;0.9642857142857143;1.9143907563025213;13.896296296296304;81.20681330344343;0.9482758620689655;0.19105624142661184;0.7714285714285715;0.8750750267954219;0.7755849085663525;0.5714191445006458;0.19105624142661182;0.35584073070648653;0.1503747361318858;L3>L1;A1=1
0.15555555555555556;0.875;1.7371323529411766;3.9703703703703708;16.097079437866313;0.8461538461538461;0.0660082304526749;0.29577464788732394;0.519827460062754;0.3453080153510434;1.2176630320051423;0.06600823045267491;0.06589840027841609;0.02980777073369667;L3>L1;A4=11  &  A3=7
0.2;0.84375;1.675091911764706;3.1762962962962966;19.40021047407878;0.8235294117647058;0.08060356652949248;0.3698630136986301;0.5788077248559673;0.37908476990107903;0.7179784679040376;0.08060356652949247;0.07751187046469588;0.035924344427131216;L3>L1;A2=5
0.16296296296296298;0.7857142857142857;1.5598739495798322;2.3160493827160495;11.238870147026589;0.7666666666666667;0.05849108367626889;0.2972972972972973;0.5041841733655162;0.28853230317934037;0.8724702883574912;0.05849108367626887;0.043785591170444116;0.020811580506976735;L3>L1;A3=7
0.15555555555555556;0.7777777777777778;1.5441176470588238;2.233333333333334;10.141297190517998;0.7586206896551724;0.054814814814814816;0.28378378378378377;0.49009802940980346;0.27408159356250633;0.9290989737346829;0.05481481481481483;0.039401249844372876;0.018779149519890126;L3>L1;A4=11
0.34074074074074073;1.0;2.9347826086956523;  +oo   ;135.0;0.9791666666666666;0.22463648834019204;1.0;1.0;1.0000000000000002;1.0;0.224636488340192;NaN;0.22463648834019212;L3>L1, L2>L1;A4=10
0.34074074074074073;1.0;2.9347826086956523;  +oo   ;135.0;0.9791666666666666;0.22463648834019204;1.0;1.0;1.0000000000000002;1.0;0.224636488340192;NaN;0.22463648834019212;L3>L1, L2>L1;A3=6
0.18518518518518517;1.0;2.9347826086956523;  +oo   ;59.36264822134387;0.9629629629629629;0.12208504801097393;0.5434782608695652;0.7372097807744856;0.6631163699970789;0.7765121860698655;0.12208504801097392;0.24427201337567206;0.09877790248160623;L3>L1, L2>L1;A2=5  &  A1=1
0.2;0.84375;2.4762228260869565;4.219259259259259;47.24090183775925;0.8235294117647058;0.11923182441700961;0.5294117647058824;0.7037361474426274;0.5915510174157628;0.4141542628615908;0.1192318244170096;0.17402263643387805;0.07860763181376285;L3>L1, L2>L1;A2=5
0.32592592592592595;0.7857142857142857;2.3059006211180124;3.076543209876543;84.34955313248958;0.7758620689655172;0.18458161865569275;0.7586206896551724;0.8669214468630108;0.7904501911474928;0.5928160851409234;0.18458161865569273;0.3569067737198457;0.14035546228701412;L3>L1, L2>L1;A1=1
0.34074074074074073;1.0;1.9285714285714286;  +oo   ;64.79133226324237;0.9791666666666666;0.16406035665294924;0.6571428571428571;0.8106434833777776;0.6927739851802578;0.6837931015155848;0.16406035665294924;0.3081635790216525;0.11981936160046858;L2>L1;A4=10
0.34074074074074073;1.0;1.9285714285714286;  +oo   ;64.79133226324237;0.9791666666666666;0.16406035665294924;0.6571428571428571;0.8106434833777776;0.6927739851802578;0.6837931015155848;0.16406035665294924;0.3081635790216525;0.11981936160046858;L2>L1;A3=6
0.23703703703703705;1.0;1.9285714285714286;  +oo   ;38.945908460471564;0.9705882352941176;0.1141289437585734;0.45714285714285713;0.6761234037828132;0.5371109855684465;0.9861357561399176;0.1141289437585734;0.19013789946431858;0.07202311984764342;L2>L1;A2=5
0.32592592592592595;0.7857142857142857;1.5153061224489797;2.2469135802469133;27.365916181467718;0.7758620689655172;0.11083676268861459;0.5365853658536586;0.7027642214999339;0.4502338172917427;0.2204030208235145;0.11083676268861455;0.10618804202321375;0.050608105929249914;L2>L1;A1=1
0.16296296296296298;0.7586206896551724;1.4630541871921183;1.9947089947089944;8.528530675570364;0.7419354838709677;0.0515775034293553;0.2857142857142857;0.4882864377803228;0.25134498463371263;0.8632909837041332;0.05157750342935528;0.03299096821904279;0.015771910612750073;L2>L1;A3=9
0.34074074074074073;1.0;2.9347826086956523;  +oo   ;135.0;0.9791666666666666;0.22463648834019204;1.0;1.0;1.0000000000000002;1.0;0.224636488340192;NaN;0.22463648834019212;L2>L1, L3>L2;A4=10
0.34074074074074073;1.0;2.9347826086956523;  +oo   ;135.0;0.9791666666666666;0.22463648834019204;1.0;1.0;1.0000000000000002;1.0;0.224636488340192;NaN;0.22463648834019212;L2>L1, L3>L2;A3=6
0.18518518518518517;1.0;2.9347826086956523;  +oo   ;59.36264822134387;0.9629629629629629;0.12208504801097393;0.5434782608695652;0.7372097807744856;0.6631163699970789;0.7765121860698655;0.12208504801097392;0.24427201337567206;0.09877790248160623;L2>L1, L3>L2;A2=5  &  A1=1
0.2;0.84375;2.4762228260869565;4.219259259259259;47.24090183775925;0.8235294117647058;0.11923182441700961;0.5294117647058824;0.7037361474426274;0.5915510174157628;0.4141542628615908;0.1192318244170096;0.17402263643387805;0.07860763181376285;L2>L1, L3>L2;A2=5
0.32592592592592595;0.7857142857142857;2.3059006211180124;3.076543209876543;84.34955313248958;0.7758620689655172;0.18458161865569275;0.7586206896551724;0.8669214468630108;0.7904501911474928;0.5928160851409234;0.18458161865569273;0.3569067737198457;0.14035546228701412;L2>L1, L3>L2;A1=1
0.4148148148148148;1.0;1.4835164835164836;  +oo   ;46.27069133398248;0.9827586206896551;0.13519890260631;0.6153846153846154;0.7844645405527361;0.5854450117075074;0.8032370995497885;0.13519890260631;0.22944208743251415;0.07530065461617275;L3>L2;A1=1
0.34074074074074073;1.0;1.4835164835164836;  +oo   ;33.73749845659958;0.9791666666666666;0.1110562414266118;0.5054945054945055;0.7109813678954643;0.4999073873977176;1.0083952239297564;0.1110562414266118;0.1743337417011746;0.0549042092446172;L3>L2;A4=10
0.34074074074074073;1.0;1.4835164835164836;  +oo   ;33.73749845659958;0.9791666666666666;0.1110562414266118;0.5054945054945055;0.7109813678954643;0.4999073873977176;1.0083952239297564;0.1110562414266118;0.1743337417011746;0.0549042092446172;L3>L2;A3=6
0.2074074074074074;1.0;1.4835164835164836;  +oo   ;17.081236520488858;0.9666666666666667;0.067599451303155;0.3076923076923077;0.5547001962252291;0.35570729248856714;2.074768181089451;0.067599451303155;0.09443468497331275;0.02779790520877401;L3>L2;A3=7
0.2;1.0;1.4835164835164836;  +oo   ;16.318681318681318;0.9655172413793104;0.06518518518518521;0.2967032967032967;0.5447047794019222;0.3476767476825578;2.1827163694779954;0.0651851851851852;0.09053499853154001;0.02655692729766812;L3>L2;A4=11
0.13333333333333333;0.8571428571428571;1.271585557299843;2.2814814814814808;3.793588929867125;0.8260869565217391;0.028477366255144035;0.19148936170212766;0.4117581097845098;0.1676325109868503;2.937844127791874;0.02847736625514403;0.01585529067726832;0.006173664614210539;L3>L2;A4=12
0.2;0.84375;1.251717032967033;2.085925925925926;5.496173653409697;0.8235294117647058;0.04021947873799728;0.28125;0.5003432887462433;0.20177313357497442;1.553671762853395;0.040219478737997263;0.022378577073111083;0.008944441114973334;L3>L2;A2=5
0.34074074074074073;1.0;1.985294117647059;  +oo   ;68.7491738268341;0.9791666666666666;0.16910836762688616;0.6764705882352942;0.8224783208299743;0.7136197443022653;0.6771554013609468;0.16910836762688616;0.3244434681847055;0.12730629922473458;L3>L1, L3>L2;A4=10
0.34074074074074073;1.0;1.985294117647059;  +oo   ;68.7491738268341;0.9791666666666666;0.16910836762688616;0.6764705882352942;0.8224783208299743;0.7136197443022653;0.6771554013609468;0.16910836762688616;0.3244434681847055;0.12730629922473458;L3>L1, L3>L2;A3=6
0.4;0.9642857142857143;1.9143907563025213;13.896296296296304;81.20681330344343;0.9482758620689655;0.19105624142661184;0.7714285714285715;0.8750750267954219;0.7755849085663525;0.5714191445006458;0.19105624142661182;0.35584073070648653;0.1503747361318858;L3>L1, L3>L2;A1=1
0.15555555555555556;0.875;1.7371323529411766;3.9703703703703708;16.097079437866313;0.8461538461538461;0.0660082304526749;0.29577464788732394;0.519827460062754;0.3453080153510434;1.2176630320051423;0.06600823045267491;0.06589840027841609;0.02980777073369667;L3>L1, L3>L2;A4=11  &  A3=7
0.2;0.84375;1.675091911764706;3.1762962962962966;19.40021047407878;0.8235294117647058;0.08060356652949248;0.3698630136986301;0.5788077248559673;0.37908476990107903;0.7179784679040376;0.08060356652949247;0.07751187046469588;0.035924344427131216;L3>L1, L3>L2;A2=5
0.16296296296296298;0.7857142857142857;1.5598739495798322;2.3160493827160495;11.238870147026589;0.7666666666666667;0.05849108367626889;0.2972972972972973;0.5041841733655162;0.28853230317934037;0.8724702883574912;0.05849108367626887;0.043785591170444116;0.020811580506976735;L3>L1, L3>L2;A3=7
0.15555555555555556;0.7777777777777778;1.5441176470588238;2.233333333333334;10.141297190517998;0.7586206896551724;0.054814814814814816;0.28378378378378377;0.49009802940980346;0.27408159356250633;0.9290989737346829;0.05481481481481483;0.039401249844372876;0.018779149519890126;L3>L1, L3>L2;A4=11
0.05185185185185185;0.875;5.90625;6.814814814814815;35.600126241013356;0.8;0.04307270233196159;0.3333333333333333;0.5533985905294664;0.5135217997537408;0.7858390125588053;0.043072702331961595;0.08648369148158713;0.033279597766328606;L2>L3, L1>L2;A1=2  &  A4=13
0.08148148148148149;0.8461538461538461;5.711538461538462;5.537037037037037;55.536042272054395;0.8;0.06721536351165981;0.5;0.6821910402406466;0.6413876292103758;0.5226485832779474;0.06721536351165981;0.1402098727725892;0.05191602793302863;L2>L3, L1>L2;A3=8  &  A4=13
0.07407407407407407;1.0;6.136363636363636;  +oo   ;55.47272727272727;0.9166666666666666;0.062002743484224965;0.45454545454545453;0.674199862463242;0.6410219114110616;0.874166114905426;0.062002743484224965;0.15176906481461777;0.05605048010973934;L1>L2, L3>L1;A3=7  &  A1=1
0.15555555555555556;0.875;5.369318181818182;6.696296296296296;108.49097513643976;0.8461538461538461;0.1265843621399177;0.84;0.9139076937674137;0.8964579481841392;0.7577619187172004;0.1265843621399177;0.3353099379418723;0.10962091721350997;L1>L2, L3>L1;A4=11  &  A3=7
0.16296296296296298;0.7857142857142857;4.821428571428571;3.9061728395061723;100.43931731984829;0.7666666666666667;0.12916323731138546;0.7857142857142857;0.8864052604279183;0.8625514147631939;0.7871523745839367;0.12916323731138546;NaN;0.10148540074465995;L1>L2, L3>L1;A3=7
0.15555555555555556;0.7777777777777778;4.7727272727272725;3.7666666666666666;93.5252413515688;0.7586206896551724;0.12296296296296297;0.75;0.8616404368553291;0.8323338065747276;0.6879195814847281;0.12296296296296297;0.2965539480315711;0.09449931412894363;L1>L2, L3>L1;A4=11
